adminyear,org_code,DistrictName,SchoolName,grade,group,eadv_num,eadv_per,epro_num,epro_per,eni_num,eni_per,ewf_num,ewf_per,madv_num,madv_per,mpro_num,mpro_per,mni_num,mni_per,mwf_num,mwf_per,etotal,mtotal
2012,490080,Cambridge,Graham and Parks,6,Female,8,44,7,39,3,17,0,0,11,61,2,11,4,22,1,6,18,18
2012,490080,Cambridge,Graham and Parks,6,High Needs,3,15,11,55,5,25,1,5,4,20,8,40,7,35,1,5,20,20
2012,490080,Cambridge,Graham and Parks,6,African American,3,27,5,45,2,18,1,9,3,27,3,27,5,45,0,0,11,11
2012,490080,Cambridge,Graham and Parks,6,White,6,38,9,56,1,6,0,0,10,63,5,31,1,6,0,0,16,16
2012,490080,Cambridge,Graham and Parks,6,Non-Title I,13,32,22,54,5,12,1,2,22,54,11,27,7,17,1,2,41,41
2012,490090,Cambridge,Fletcher/Maynard Academy,6,All Students,1,7,7,50,5,36,1,7,1,7,5,36,6,43,2,14,14,14
2012,490090,Cambridge,Fletcher/Maynard Academy,6,Low Income,0,0,5,50,4,40,1,10,0,0,3,30,6,60,1,10,10,10
2012,490090,Cambridge,Fletcher/Maynard Academy,6,High Needs,0,0,5,50,4,40,1,10,0,0,3,30,6,60,1,10,10,10
2012,490090,Cambridge,Fletcher/Maynard Academy,6,Title I,1,7,7,50,5,36,1,7,1,7,5,36,6,43,2,14,14,14
2013,490305,Cambridge,Cambridge Street Upper School,6,All Students,15,17,36,40,28,31,11,12,20,22,23,26,25,28,21,24,90,89
2013,490305,Cambridge,Cambridge Street Upper School,6,Non-Low Income,11,24,21,46,12,26,2,4,17,38,13,29,8,18,7,16,46,45
2013,490305,Cambridge,Cambridge Street Upper School,6,Low Income,4,9,15,34,16,36,9,20,3,7,10,23,17,39,14,32,44,44
2013,490305,Cambridge,Cambridge Street Upper School,6,Male,10,19,14,27,17,33,11,21,13,25,10,20,13,25,15,29,52,51
2013,490305,Cambridge,Cambridge Street Upper School,6,Female,5,13,22,58,11,29,0,0,7,18,13,34,12,32,6,16,38,38
2013,490305,Cambridge,Cambridge Street Upper School,6,High Needs,4,7,18,33,21,39,11,20,4,7,13,24,19,35,18,33,54,54
2013,490305,Cambridge,Cambridge Street Upper School,6,African American,1,3,7,23,16,53,6,20,1,3,5,17,12,41,11,38,30,29
2013,490305,Cambridge,Cambridge Street Upper School,6,Hispanic/Latino,0,0,6,50,5,42,1,8,0,0,4,33,4,33,4,33,12,12
2013,490305,Cambridge,Cambridge Street Upper School,6,White,8,24,17,50,6,18,3,9,13,38,10,29,6,18,5,15,34,34
2013,490305,Cambridge,Cambridge Street Upper School,6,everELL,1,5,8,42,8,42,2,11,1,6,4,22,9,50,4,22,19,18
2013,490305,Cambridge,Cambridge Street Upper School,6,Students with Disabilities,1,3,7,21,14,42,11,33,1,3,6,18,10,30,16,48,33,33
2013,490305,Cambridge,Cambridge Street Upper School,6,Non-Title I,15,17,36,40,28,31,11,12,20,22,23,26,25,28,21,24,90,89
2013,490310,Cambridge,Putnam Avenue Upper School,6,All Students,12,16,38,52,11,15,12,16,13,18,30,41,19,26,11,15,73,73
2013,490310,Cambridge,Putnam Avenue Upper School,6,Non-Low Income,10,32,14,45,4,13,3,10,9,29,14,45,6,19,2,6,31,31
2013,490310,Cambridge,Putnam Avenue Upper School,6,Low Income,2,5,24,57,7,17,9,21,4,10,16,38,13,31,9,21,42,42
2013,490310,Cambridge,Putnam Avenue Upper School,6,Male,4,11,19,50,7,18,8,21,8,21,12,32,11,29,7,18,38,38
2013,490310,Cambridge,Putnam Avenue Upper School,6,Female,8,23,19,54,4,11,4,11,5,14,18,51,8,23,4,11,35,35
2013,490310,Cambridge,Putnam Avenue Upper School,6,High Needs,2,4,27,57,7,15,11,23,5,11,17,36,15,32,10,21,47,47
2013,490310,Cambridge,Putnam Avenue Upper School,6,African American,2,6,16,52,6,19,7,23,2,6,13,42,8,26,8,26,31,31
2013,490310,Cambridge,Putnam Avenue Upper School,6,Asian,4,40,5,50,1,10,0,0,4,40,4,40,2,20,0,0,10,10
2013,490310,Cambridge,Putnam Avenue Upper School,6,White,5,23,14,64,2,9,1,5,6,27,9,41,7,32,0,0,22,22
2013,490310,Cambridge,Putnam Avenue Upper School,6,everELL,1,8,6,46,3,23,3,23,2,15,4,31,5,38,2,15,13,13
2013,490310,Cambridge,Putnam Avenue Upper School,6,Students with Disabilities,0,0,4,25,2,13,10,63,2,13,2,13,4,25,8,50,16,16
2013,490310,Cambridge,Putnam Avenue Upper School,6,Non-Title I,12,16,38,52,11,15,12,16,13,18,30,41,19,26,11,15,73,73
2013,490315,Cambridge,Rindge Avenue Upper School,6,All Students,18,23,35,45,20,26,5,6,31,40,25,32,11,14,10,13,78,77
2013,490315,Cambridge,Rindge Avenue Upper School,6,Non-Low Income,17,46,15,41,5,14,0,0,22,59,11,30,1,3,3,8,37,37
2013,490315,Cambridge,Rindge Avenue Upper School,6,Low Income,1,2,20,49,15,37,5,12,9,23,14,35,10,25,7,18,41,40
2013,490315,Cambridge,Rindge Avenue Upper School,6,Male,9,21,17,40,14,33,3,7,15,36,11,26,8,19,8,19,43,42
2013,490315,Cambridge,Rindge Avenue Upper School,6,Female,9,26,18,51,6,17,2,6,16,46,14,40,3,9,2,6,35,35
2013,490315,Cambridge,Rindge Avenue Upper School,6,High Needs,1,2,23,50,17,37,5,11,10,22,15,33,10,22,10,22,46,45
2013,490315,Cambridge,Rindge Avenue Upper School,6,African American,0,0,10,40,11,44,4,16,3,13,7,29,8,33,6,25,25,24
2013,490315,Cambridge,Rindge Avenue Upper School,6,Hispanic/Latino,0,0,8,67,3,25,1,8,3,25,5,42,2,17,2,17,12,12
2013,490315,Cambridge,Rindge Avenue Upper School,6,White,12,41,14,48,3,10,0,0,18,62,8,28,1,3,2,7,29,29
2013,490315,Cambridge,Rindge Avenue Upper School,6,everELL,0,0,6,60,3,30,1,10,3,30,4,40,2,20,1,10,10,10
2013,490315,Cambridge,Rindge Avenue Upper School,6,Students with Disabilities,0,0,6,35,7,41,4,24,1,6,3,19,4,25,8,50,17,16
2013,490315,Cambridge,Rindge Avenue Upper School,6,Non-Title I,18,23,35,45,20,26,5,6,31,40,25,32,11,14,10,13,78,77
2013,490320,Cambridge,Vassal Lane Upper School,6,All Students,23,25,39,42,20,22,11,12,36,39,29,31,18,19,10,11,93,93
2013,490320,Cambridge,Vassal Lane Upper School,6,Non-Low Income,21,42,21,42,5,10,3,6,27,54,14,28,6,12,3,6,50,50
2013,490320,Cambridge,Vassal Lane Upper School,6,Low Income,2,5,18,42,15,35,8,19,9,21,15,35,12,28,7,16,43,43
2013,490320,Cambridge,Vassal Lane Upper School,6,Male,4,8,23,47,13,27,9,18,14,29,17,35,11,22,7,14,49,49
2013,490320,Cambridge,Vassal Lane Upper School,6,Female,19,43,16,36,7,16,2,5,22,50,12,27,7,16,3,7,44,44
2013,490320,Cambridge,Vassal Lane Upper School,6,High Needs,4,7,24,43,17,30,11,20,11,20,19,34,16,29,10,18,56,56
2013,490320,Cambridge,Vassal Lane Upper School,6,African American,0,0,9,33,10,37,8,30,4,15,5,19,11,41,7,26,27,27
2013,490320,Cambridge,Vassal Lane Upper School,6,Asian,5,42,5,42,1,8,1,8,8,67,3,25,0,0,1,8,12,12
2013,490320,Cambridge,Vassal Lane Upper School,6,Hispanic/Latino,0,0,5,45,5,45,1,9,2,18,6,55,2,18,1,9,11,11
2013,490320,Cambridge,Vassal Lane Upper School,6,White,14,41,16,47,3,9,1,3,16,47,14,41,3,9,1,3,34,34
2013,490320,Cambridge,Vassal Lane Upper School,6,everELL,1,4,11,44,8,32,5,20,7,28,6,24,6,24,6,24,25,25
2013,490320,Cambridge,Vassal Lane Upper School,6,Students with Disabilities,2,7,9,33,8,30,8,30,4,15,6,22,11,41,6,22,27,27
2013,490320,Cambridge,Vassal Lane Upper School,6,Non-Title I,23,25,39,42,20,22,11,12,36,39,29,31,18,19,10,11,93,93
2014,490305,Cambridge,Cambridge Street Upper School,6,All Students,18,19,33,35,32,34,12,13,25,26,23,24,28,29,19,20,95,95
2014,490305,Cambridge,Cambridge Street Upper School,6,Non-Low Income,13,37,11,31,10,29,1,3,18,51,9,26,3,9,5,14,35,35
2014,490305,Cambridge,Cambridge Street Upper School,6,Low Income,5,8,22,37,22,37,11,18,7,12,14,23,25,42,14,23,60,60
2014,490305,Cambridge,Cambridge Street Upper School,6,Male,9,18,14,28,18,36,9,18,12,24,13,26,16,32,9,18,50,50
2014,490305,Cambridge,Cambridge Street Upper School,6,Female,9,20,19,42,14,31,3,7,13,29,10,22,12,27,10,22,45,45
2014,490305,Cambridge,Cambridge Street Upper School,6,High Needs,5,8,23,35,26,39,12,18,8,12,15,23,25,38,18,27,66,66
2014,490305,Cambridge,Cambridge Street Upper School,6,African American,1,3,13,38,12,35,8,24,3,9,7,21,12,35,12,35,34,34
2014,490305,Cambridge,Cambridge Street Upper School,6,Hispanic/Latino,0,0,4,31,7,54,2,15,0,0,4,31,5,38,4,31,13,13
2014,490305,Cambridge,Cambridge Street Upper School,6,White,14,40,9,26,11,31,1,3,16,46,10,29,6,17,3,9,35,35
2014,490305,Cambridge,Cambridge Street Upper School,6,everELL,1,5,9,45,8,40,2,10,4,20,3,15,9,45,4,20,20,20
2014,490305,Cambridge,Cambridge Street Upper School,6,Students with Disabilities,0,0,5,19,12,44,10,37,1,4,2,7,12,44,12,44,27,27
2014,490305,Cambridge,Cambridge Street Upper School,6,Non-Title I,18,19,33,35,32,34,12,13,25,26,23,24,28,29,19,20,95,95
2014,490310,Cambridge,Putnam Avenue Upper School,6,All Students,9,10,34,37,29,32,19,21,12,13,16,18,25,27,38,42,91,91
2014,490310,Cambridge,Putnam Avenue Upper School,6,Non-Low Income,6,18,19,56,6,18,3,9,8,24,10,29,7,21,9,26,34,34
2014,490310,Cambridge,Putnam Avenue Upper School,6,Low Income,3,5,15,26,23,40,16,28,4,7,6,11,18,32,29,51,57,57
2014,490310,Cambridge,Putnam Avenue Upper School,6,Male,0,0,16,39,16,39,9,22,1,2,10,24,9,22,21,51,41,41
2014,490310,Cambridge,Putnam Avenue Upper School,6,Female,9,18,18,36,13,26,10,20,11,22,6,12,16,32,17,34,50,50
2014,490310,Cambridge,Putnam Avenue Upper School,6,High Needs,3,5,18,28,24,38,19,30,4,6,8,13,19,30,33,52,64,64
2014,490310,Cambridge,Putnam Avenue Upper School,6,African American,1,3,12,33,13,36,10,28,2,6,6,17,11,31,17,47,36,36
2014,490310,Cambridge,Putnam Avenue Upper School,6,Hispanic/Latino,0,0,3,20,6,40,6,40,0,0,1,7,4,27,10,67,15,15
2014,490310,Cambridge,Putnam Avenue Upper School,6,White,5,19,14,52,6,22,2,7,7,26,5,19,7,26,8,30,27,27
2014,490310,Cambridge,Putnam Avenue Upper School,6,everELL,1,6,7,39,7,39,3,17,1,6,3,17,5,28,9,50,18,18
2014,490310,Cambridge,Putnam Avenue Upper School,6,Students with Disabilities,0,0,3,11,9,33,15,56,0,0,2,7,4,15,21,78,27,27
2014,490310,Cambridge,Putnam Avenue Upper School,6,Non-Title I,9,10,34,37,29,32,19,21,12,13,16,18,25,27,38,42,91,91
2014,490315,Cambridge,Rindge Avenue Upper School,6,All Students,23,23,55,56,16,16,5,5,38,38,32,32,17,17,12,12,99,99
2014,490315,Cambridge,Rindge Avenue Upper School,6,Non-Low Income,18,32,32,57,6,11,0,0,29,52,17,30,5,9,5,9,56,56
2014,490315,Cambridge,Rindge Avenue Upper School,6,Low Income,5,12,23,53,10,23,5,12,9,21,15,35,12,28,7,16,43,43
2014,490315,Cambridge,Rindge Avenue Upper School,6,Male,11,20,30,56,9,17,4,7,21,39,16,30,10,19,7,13,54,54
2014,490315,Cambridge,Rindge Avenue Upper School,6,Female,12,27,25,56,7,16,1,2,17,38,16,36,7,16,5,11,45,45
2014,490315,Cambridge,Rindge Avenue Upper School,6,High Needs,6,11,32,56,14,25,5,9,12,21,19,33,15,26,11,19,57,57
2014,490315,Cambridge,Rindge Avenue Upper School,6,African American,2,8,15,58,6,23,3,12,3,12,8,31,9,35,6,23,26,26
2014,490315,Cambridge,Rindge Avenue Upper School,6,Asian,4,29,8,57,2,14,0,0,8,57,2,14,3,21,1,7,14,14
2014,490315,Cambridge,Rindge Avenue Upper School,6,Hispanic/Latino,1,7,8,57,5,36,0,0,6,43,5,36,1,7,2,14,14,14
2014,490315,Cambridge,Rindge Avenue Upper School,6,White,14,36,22,56,2,5,1,3,19,49,15,38,3,8,2,5,39,39
2014,490315,Cambridge,Rindge Avenue Upper School,6,everELL,0,0,8,62,5,38,0,0,4,31,3,23,4,31,2,15,13,13
2014,490315,Cambridge,Rindge Avenue Upper School,6,Students with Disabilities,1,4,11,41,11,41,4,15,3,11,6,22,8,30,10,37,27,27
2014,490315,Cambridge,Rindge Avenue Upper School,6,Non-Title I,23,23,55,56,16,16,5,5,38,38,32,32,17,17,12,12,99,99
2014,490320,Cambridge,Vassal Lane Upper School,6,All Students,23,24,51,54,17,18,3,3,36,39,29,31,24,26,4,4,94,93
2014,490320,Cambridge,Vassal Lane Upper School,6,Non-Low Income,21,37,35,61,1,2,0,0,29,52,19,34,8,14,0,0,57,56
2014,490320,Cambridge,Vassal Lane Upper School,6,Low Income,2,5,16,43,16,43,3,8,7,19,10,27,16,43,4,11,37,37
2014,490320,Cambridge,Vassal Lane Upper School,6,Male,10,20,26,53,10,20,3,6,16,33,20,41,10,20,3,6,49,49
2014,490320,Cambridge,Vassal Lane Upper School,6,Female,13,29,25,56,7,16,0,0,20,45,9,20,14,32,1,2,45,44
2014,490320,Cambridge,Vassal Lane Upper School,6,High Needs,4,9,23,49,17,36,3,6,9,20,14,30,19,41,4,9,47,46
2014,490320,Cambridge,Vassal Lane Upper School,6,African American,2,7,13,46,10,36,3,11,5,18,9,32,10,36,4,14,28,28
2014,490320,Cambridge,Vassal Lane Upper School,6,Asian,3,21,9,64,2,14,0,0,5,36,4,29,5,36,0,0,14,14
2014,490320,Cambridge,Vassal Lane Upper School,6,White,17,46,19,51,1,3,0,0,22,59,11,30,4,11,0,0,37,37
2014,490320,Cambridge,Vassal Lane Upper School,6,everELL,1,7,6,40,6,40,2,13,3,20,5,33,6,40,1,7,15,15
2014,490320,Cambridge,Vassal Lane Upper School,6,Students with Disabilities,2,9,8,36,11,50,1,5,2,10,8,38,8,38,3,14,22,21
2014,490320,Cambridge,Vassal Lane Upper School,6,Non-Title I,23,24,51,54,17,18,3,3,36,39,29,31,24,26,4,4,94,93
2015,490305,Cambridge,Cambridge Street Upper School,6,All Students,27,35,29,38,14,18,7,9,31,40,14,18,22,29,10,13,77,77
2015,490305,Cambridge,Cambridge Street Upper School,6,Non-Economically Disadvantaged,22,45,18,37,6,12,3,6,26,53,8,16,11,22,4,8,49,49
2015,490305,Cambridge,Cambridge Street Upper School,6,Economically Disadvantaged,5,18,11,39,8,29,4,14,5,18,6,21,11,39,6,21,28,28
2015,490305,Cambridge,Cambridge Street Upper School,6,Male,9,24,15,41,9,24,4,11,11,30,8,22,13,35,5,14,37,37
2015,490305,Cambridge,Cambridge Street Upper School,6,Female,18,45,14,35,5,13,3,8,20,50,6,15,9,23,5,13,40,40
2015,490305,Cambridge,Cambridge Street Upper School,6,High Needs,6,16,14,37,11,29,7,18,6,16,9,24,14,37,9,24,38,38
2015,490305,Cambridge,Cambridge Street Upper School,6,Non-High Needs,21,54,15,38,3,8,0,0,25,64,5,13,8,21,1,3,39,39
2015,490305,Cambridge,Cambridge Street Upper School,6,African American,3,13,7,30,9,39,4,17,4,17,3,13,10,43,6,26,23,23
2015,490305,Cambridge,Cambridge Street Upper School,6,Hispanic/Latino,0,0,8,67,3,25,1,8,0,0,4,33,6,50,2,17,12,12
2015,490305,Cambridge,Cambridge Street Upper School,6,White,20,59,11,32,2,6,1,3,23,68,6,18,3,9,2,6,34,34
2015,490305,Cambridge,Cambridge Street Upper School,6,everELL,0,0,7,50,5,36,2,14,1,7,3,21,6,43,4,29,14,14
2015,490305,Cambridge,Cambridge Street Upper School,6,Students with Disabilities,1,7,2,14,4,29,7,50,1,7,2,14,4,29,7,50,14,14
2015,490305,Cambridge,Cambridge Street Upper School,6,Non-Disabled,26,41,27,43,10,16,0,0,30,48,12,19,18,29,3,5,63,63
2015,490305,Cambridge,Cambridge Street Upper School,6,Non-Title I,27,35,29,38,14,18,7,9,31,40,14,18,22,29,10,13,77,77
2015,490310,Cambridge,Putnam Avenue Upper School,6,All Students,12,16,26,35,25,33,12,16,13,17,24,32,22,29,16,21,75,75
2015,490310,Cambridge,Putnam Avenue Upper School,6,Non-Economically Disadvantaged,9,24,10,27,12,32,6,16,7,18,14,37,9,24,8,21,37,38
2015,490310,Cambridge,Putnam Avenue Upper School,6,Economically Disadvantaged,3,8,16,42,13,34,6,16,6,16,10,27,13,35,8,22,38,37
2015,490310,Cambridge,Putnam Avenue Upper School,6,Male,1,4,9,35,12,46,4,15,2,7,11,41,9,33,5,19,26,27
2015,490310,Cambridge,Putnam Avenue Upper School,6,Female,11,22,17,35,13,27,8,16,11,23,13,27,13,27,11,23,49,48
2015,490310,Cambridge,Putnam Avenue Upper School,6,High Needs,3,6,18,37,17,35,11,22,6,13,12,25,15,31,15,31,49,48
2015,490310,Cambridge,Putnam Avenue Upper School,6,Non-High Needs,9,35,8,31,8,31,1,4,7,26,12,44,7,26,1,4,26,27
2015,490310,Cambridge,Putnam Avenue Upper School,6,African American,0,0,15,45,14,42,4,12,3,9,12,36,12,36,6,18,33,33
2015,490310,Cambridge,Putnam Avenue Upper School,6,White,7,35,5,25,5,25,3,15,6,30,5,25,4,20,5,25,20,20
2015,490310,Cambridge,Putnam Avenue Upper School,6,Students with Disabilities,0,0,6,29,7,33,8,38,0,0,4,20,4,20,12,60,21,20
2015,490310,Cambridge,Putnam Avenue Upper School,6,Non-Disabled,12,22,20,37,18,33,4,7,13,24,20,36,18,33,4,7,54,55
2015,490310,Cambridge,Putnam Avenue Upper School,6,Non-Title I,12,16,26,35,25,33,12,16,13,17,24,32,22,29,16,21,75,75
2015,490315,Cambridge,Rindge Avenue Upper School,6,All Students,22,29,34,44,16,21,5,6,32,42,18,23,20,26,7,9,77,77
2015,490315,Cambridge,Rindge Avenue Upper School,6,Non-Economically Disadvantaged,18,33,22,41,11,20,3,6,26,48,11,20,12,22,5,9,54,54
2015,490315,Cambridge,Rindge Avenue Upper School,6,Economically Disadvantaged,4,17,12,52,5,22,2,9,6,26,7,30,8,35,2,9,23,23
2015,490315,Cambridge,Rindge Avenue Upper School,6,Male,7,18,21,53,9,23,3,8,14,35,12,30,10,25,4,10,40,40
2015,490315,Cambridge,Rindge Avenue Upper School,6,Female,15,41,13,35,7,19,2,5,18,49,6,16,10,27,3,8,37,37
2015,490315,Cambridge,Rindge Avenue Upper School,6,High Needs,4,11,17,45,12,32,5,13,6,16,10,26,15,39,7,18,38,38
2015,490315,Cambridge,Rindge Avenue Upper School,6,Non-High Needs,18,46,17,44,4,10,0,0,26,67,8,21,5,13,0,0,39,39
2015,490315,Cambridge,Rindge Avenue Upper School,6,African American,0,0,10,43,9,39,4,17,1,4,6,26,11,48,5,22,23,23
2015,490315,Cambridge,Rindge Avenue Upper School,6,Hispanic/Latino,3,21,8,57,2,14,1,7,5,36,3,21,5,36,1,7,14,14
2015,490315,Cambridge,Rindge Avenue Upper School,6,White,12,44,13,48,2,7,0,0,18,67,5,19,4,15,0,0,27,27
2015,490315,Cambridge,Rindge Avenue Upper School,6,Students with Disabilities,0,0,6,27,11,50,5,23,1,5,4,18,10,45,7,32,22,22
2015,490315,Cambridge,Rindge Avenue Upper School,6,Non-Disabled,22,40,28,51,5,9,0,0,31,56,14,25,10,18,0,0,55,55
2015,490315,Cambridge,Rindge Avenue Upper School,6,Non-Title I,22,29,34,44,16,21,5,6,32,42,18,23,20,26,7,9,77,77
2015,490320,Cambridge,Vassal Lane Upper School,6,All Students,17,21,42,52,15,19,7,9,23,29,19,24,20,25,17,22,81,79
2015,490320,Cambridge,Vassal Lane Upper School,6,Non-Economically Disadvantaged,17,29,35,60,5,9,1,2,23,41,14,25,12,21,7,13,58,56
2015,490320,Cambridge,Vassal Lane Upper School,6,Economically Disadvantaged,0,0,7,30,10,43,6,26,0,0,5,22,8,35,10,43,23,23
2015,490320,Cambridge,Vassal Lane Upper School,6,Male,9,18,26,53,9,18,5,10,12,25,13,27,14,29,9,19,49,48
2015,490320,Cambridge,Vassal Lane Upper School,6,Female,8,25,16,50,6,19,2,6,11,35,6,19,6,19,8,26,32,31
2015,490320,Cambridge,Vassal Lane Upper School,6,High Needs,1,3,19,48,13,33,7,18,4,10,10,26,11,28,14,36,40,39
2015,490320,Cambridge,Vassal Lane Upper School,6,Non-High Needs,16,39,23,56,2,5,0,0,19,48,9,23,9,23,3,8,41,40
2015,490320,Cambridge,Vassal Lane Upper School,6,African American,0,0,9,45,7,35,4,20,1,5,2,10,9,45,8,40,20,20
2015,490320,Cambridge,Vassal Lane Upper School,6,Asian,3,25,5,42,4,33,0,0,4,33,3,25,4,33,1,8,12,12
2015,490320,Cambridge,Vassal Lane Upper School,6,White,11,31,21,60,1,3,2,6,15,44,11,32,4,12,4,12,35,34
2015,490320,Cambridge,Vassal Lane Upper School,6,everELL,2,8,8,33,9,38,5,21,2,9,5,22,5,22,11,48,24,23
2015,490320,Cambridge,Vassal Lane Upper School,6,Students with Disabilities,1,4,10,40,8,32,6,24,3,13,3,13,6,25,12,50,25,24
2015,490320,Cambridge,Vassal Lane Upper School,6,Non-Disabled,16,29,32,57,7,13,1,2,20,36,16,29,14,25,5,9,56,55
2015,490320,Cambridge,Vassal Lane Upper School,6,Non-Title I,17,21,42,52,15,19,7,9,23,29,19,24,20,25,17,22,81,79
2008,490005,Cambridge,Maria L. Baldwin,7,All Students,6,17,18,50,9,25,3,8,3,8,16,44,8,22,9,25,36,36
2008,490005,Cambridge,Maria L. Baldwin,7,Non-Low Income,6,25,11,46,5,21,2,8,2,8,12,50,5,21,5,21,24,24
2008,490005,Cambridge,Maria L. Baldwin,7,Low Income,0,0,7,58,4,33,1,8,1,8,4,33,3,25,4,33,12,12
2008,490005,Cambridge,Maria L. Baldwin,7,Male,0,0,12,71,3,18,2,12,1,6,9,53,1,6,6,35,17,17
2008,490005,Cambridge,Maria L. Baldwin,7,Female,6,32,6,32,6,32,1,5,2,11,7,37,7,37,3,16,19,19
2008,490005,Cambridge,Maria L. Baldwin,7,Black,1,5,8,42,7,37,3,16,0,0,7,37,4,21,8,42,19,19
2008,490005,Cambridge,Maria L. Baldwin,7,White,4,36,5,45,2,18,0,0,1,9,6,55,3,27,1,9,11,11
2008,490005,Cambridge,Maria L. Baldwin,7,Special Ed,0,0,4,31,6,46,3,23,0,0,2,15,2,15,9,69,13,13
2008,490005,Cambridge,Maria L. Baldwin,7,Non-Title 1,6,17,18,50,9,25,3,8,3,8,16,44,8,22,9,25,36,36
2008,490006,Cambridge,Amigos School,7,All Students,3,12,19,76,2,8,1,4,5,20,7,28,7,28,6,24,25,25
2008,490006,Cambridge,Amigos School,7,Non-Low Income,3,25,8,67,1,8,0,0,5,42,4,33,1,8,2,17,12,12
2008,490006,Cambridge,Amigos School,7,Low Income,0,0,11,85,1,8,1,8,0,0,3,23,6,46,4,31,13,13
2008,490006,Cambridge,Amigos School,7,Male,1,10,7,70,1,10,1,10,1,10,3,30,4,40,2,20,10,10
2008,490006,Cambridge,Amigos School,7,Female,2,13,12,80,1,7,0,0,4,27,4,27,3,20,4,27,15,15
2008,490006,Cambridge,Amigos School,7,Hispanic/Latino,1,7,12,80,1,7,1,7,1,7,3,20,6,40,5,33,15,15
2008,490006,Cambridge,Amigos School,7,Title 1,3,12,19,76,2,8,1,4,5,20,7,28,7,28,6,24,25,25
2008,490007,Cambridge,Cambridgeport,7,All Students,2,5,25,63,13,33,0,0,12,30,12,30,10,25,6,15,40,40
2008,490007,Cambridge,Cambridgeport,7,Non-Low Income,2,9,16,73,4,18,0,0,12,55,5,23,3,14,2,9,22,22
2008,490007,Cambridge,Cambridgeport,7,Low Income,0,0,9,50,9,50,0,0,0,0,7,39,7,39,4,22,18,18
2008,490007,Cambridge,Cambridgeport,7,Male,1,7,7,50,6,43,0,0,6,43,2,14,4,29,2,14,14,14
2008,490007,Cambridge,Cambridgeport,7,Female,1,4,18,69,7,27,0,0,6,23,10,38,6,23,4,15,26,26
2008,490007,Cambridge,Cambridgeport,7,Black,0,0,11,65,6,35,0,0,1,6,6,35,6,35,4,24,17,17
2008,490007,Cambridge,Cambridgeport,7,White,1,8,11,92,0,0,0,0,9,75,3,25,0,0,0,0,12,12
2008,490007,Cambridge,Cambridgeport,7,Non-Title 1,2,5,25,63,13,33,0,0,12,30,12,30,10,25,6,15,40,40
2008,490030,Cambridge,Martin Luther King Jr.,7,All Students,4,15,10,38,4,15,8,31,2,8,1,4,4,16,18,72,26,25
2008,490030,Cambridge,Martin Luther King Jr.,7,Non-Low Income,3,25,5,42,1,8,3,25,1,8,1,8,3,25,7,58,12,12
2008,490030,Cambridge,Martin Luther King Jr.,7,Low Income,1,7,5,36,3,21,5,36,1,8,0,0,1,8,11,85,14,13
2008,490030,Cambridge,Martin Luther King Jr.,7,Male,0,0,5,38,2,15,6,46,1,8,0,0,2,15,10,77,13,13
2008,490030,Cambridge,Martin Luther King Jr.,7,Female,4,31,5,38,2,15,2,15,1,8,1,8,2,17,8,67,13,12
2008,490030,Cambridge,Martin Luther King Jr.,7,Black,3,19,6,38,1,6,6,38,0,0,0,0,4,27,11,73,16,15
2008,490030,Cambridge,Martin Luther King Jr.,7,Special Ed,1,7,4,27,2,13,8,53,0,0,0,0,1,7,14,93,15,15
2008,490030,Cambridge,Martin Luther King Jr.,7,Title 1,4,15,10,38,4,15,8,31,2,8,1,4,4,16,18,72,26,25
2008,490035,Cambridge,King Open,7,All Students,3,7,23,52,15,34,3,7,10,23,9,20,10,23,15,34,44,44
2008,490035,Cambridge,King Open,7,Non-Low Income,2,9,15,65,5,22,1,4,8,35,6,26,5,22,4,17,23,23
2008,490035,Cambridge,King Open,7,Low Income,1,5,8,38,10,48,2,10,2,10,3,14,5,24,11,52,21,21
2008,490035,Cambridge,King Open,7,Male,1,4,10,42,11,46,2,8,8,33,2,8,5,21,9,38,24,24
2008,490035,Cambridge,King Open,7,Female,2,10,13,65,4,20,1,5,2,10,7,35,5,25,6,30,20,20
2008,490035,Cambridge,King Open,7,Black,1,6,7,44,6,38,2,13,1,6,2,13,5,31,8,50,16,16
2008,490035,Cambridge,King Open,7,White,2,9,13,59,6,27,1,5,7,32,7,32,4,18,4,18,22,22
2008,490035,Cambridge,King Open,7,Special Ed,0,0,3,23,7,54,3,23,1,8,0,0,3,23,9,69,13,13
2008,490035,Cambridge,King Open,7,Non-Title 1,3,8,21,55,11,29,3,8,10,26,8,21,8,21,12,32,38,38
2008,490040,Cambridge,Kennedy-Longfellow,7,All Students,5,9,37,64,14,24,2,3,7,12,13,22,20,33,20,33,58,60
2008,490040,Cambridge,Kennedy-Longfellow,7,Non-Low Income,4,18,16,73,2,9,0,0,6,27,8,36,5,23,3,14,22,22
2008,490040,Cambridge,Kennedy-Longfellow,7,Low Income,1,3,21,58,12,33,2,6,1,3,5,13,15,39,17,45,36,38
2008,490040,Cambridge,Kennedy-Longfellow,7,Male,1,3,17,53,12,38,2,6,2,6,6,18,11,33,14,42,32,33
2008,490040,Cambridge,Kennedy-Longfellow,7,Female,4,15,20,77,2,8,0,0,5,19,7,26,9,33,6,22,26,27
2008,490040,Cambridge,Kennedy-Longfellow,7,Black,1,5,8,42,9,47,1,5,1,5,1,5,8,42,9,47,19,19
